# File created on Tue Feb 24 19:53:24 2026
#
# time         R02m-02         I02m-02         R02m-01         I02m-01         R02m000         I02m000         R02m001         I02m001         R02m002         I02m002         R03m-03         I03m-03         R03m-02         I03m-02         R03m-01         I03m-01         R03m000         I03m000         R03m001         I03m001         R03m002         I03m002         R03m003         I03m003         R04m-04         I04m-04         R04m-03         I04m-03         R04m-02         I04m-02         R04m-01         I04m-01         R04m000         I04m000         R04m001         I04m001         R04m002         I04m002         R04m003         I04m003         R04m004         I04m004         
13.75          7.6614942e-08   1.1560762e-06   1.7075446e-09   -3.3437011e-12  6.3260583e-08   0               1.7075446e-09   3.3437011e-12   7.6614942e-08   -1.1560762e-06  1.4027269e-08   -8.523475e-10   3.7224498e-11   2.18554e-09     3.623458e-09    -6.4914288e-10  0               1.1482182e-09   -3.623458e-09   -6.4914288e-10  -3.7224498e-11  2.18554e-09     -1.4027269e-08  -8.523475e-10   4.7134357e-10   -3.1154728e-09  -1.691173e-11   1.0703148e-11   -2.27585e-10    -2.4668129e-09  -9.0845268e-12  -1.4157712e-11  8.6439424e-10   0               -9.0845268e-12  1.4157712e-11   -2.27585e-10    2.4668129e-09   -1.691173e-11   -1.0703148e-11  4.7134357e-10   3.1154728e-09  
13.75          9.9814154e-08   1.4059396e-06   2.2037724e-09   -2.5357091e-12  8.2456627e-08   0               2.2037724e-09   2.5357091e-12   9.9814154e-08   -1.4059396e-06  1.8245812e-08   -1.183574e-09   5.7599796e-11   3.0166629e-09   4.7086147e-09   -9.0609417e-10  0               1.5804362e-09   -4.7086147e-09  -9.0609417e-10  -5.7599796e-11  3.0166629e-09   -1.8245812e-08  -1.183574e-09   6.8862645e-10   -4.3322183e-09  -2.1848782e-11  1.2094991e-11   -3.4091803e-10  -3.4203954e-09  -5.5544662e-12  -1.4664532e-11  1.2710515e-09   0               -5.5544662e-12  1.4664532e-11   -3.4091803e-10  3.4203954e-09   -2.1848782e-11  -1.2094991e-11  6.8862645e-10   4.3322183e-09  
13.75          1.3233383e-07   1.7330681e-06   2.8898843e-09   -3.709625e-12   1.0938852e-07   0               2.8898843e-09   3.709625e-12    1.3233383e-07   -1.7330681e-06  2.4173926e-08   -1.6820234e-09  8.9757459e-11   4.2573428e-09   6.2381743e-09   -1.2865633e-09  0               2.2228114e-09   -6.2381743e-09  -1.2865633e-09  -8.9757459e-11  4.2573428e-09   -2.4173926e-08  -1.6820234e-09  1.0344066e-09   -6.1644214e-09  -3.1333263e-11  1.7086934e-11   -5.228642e-10   -4.8535864e-09  -8.1017939e-12  -2.2178727e-11  1.9197126e-09   0               -8.1017939e-12  2.2178727e-11   -5.228642e-10   4.8535864e-09   -3.1333263e-11  -1.7086934e-11  1.0344066e-09   6.1644214e-09  
13.75          1.7900721e-07   2.1696764e-06   3.8620887e-09   -6.8869065e-12  1.480844e-07    0               3.8620887e-09   6.8869065e-12   1.7900721e-07   -2.1696764e-06  3.2713665e-08   -2.4551563e-09  1.3954204e-10   6.1458568e-09   8.4439029e-09   -1.8704805e-09  0               3.2049104e-09   -8.4439029e-09  -1.8704805e-09  -1.3954204e-10  6.1458568e-09   -3.2713665e-08  -2.4551563e-09  1.602162e-09    -9.007343e-09   -5.2487959e-11  3.1590679e-11   -8.2262009e-10  -7.050618e-09   -1.7562458e-11  -3.850079e-11   2.9918677e-09   0               -1.7562458e-11  3.850079e-11    -8.2262009e-10  7.050618e-09    -5.2487959e-11  -3.1590679e-11  1.602162e-09    9.007343e-09   
13.75          2.4783413e-07   2.7652942e-06   5.2859029e-09   -5.9484072e-12  2.0523208e-07   0               5.2859029e-09   5.9484072e-12   2.4783413e-07   -2.7652942e-06  4.5354659e-08   -3.6766134e-09  2.250719e-10    9.2803016e-09   1.1698408e-08   -2.813239e-09   0               4.7555794e-09   -1.1698408e-08  -2.813239e-09   -2.250719e-10   9.2803016e-09   -4.5354659e-08  -3.6766134e-09  2.5718066e-09   -1.3573192e-08  -6.8739501e-11  3.1665663e-11   -1.3419632e-09  -1.0719097e-08  -1.3591541e-11  -5.0508945e-11  4.8281246e-09   0               -1.3591541e-11  5.0508945e-11   -1.3419632e-09  1.0719097e-08   -6.8739501e-11  -3.1665663e-11  2.5718066e-09   1.3573192e-08  
13.75          3.526187e-07    3.5993707e-06   7.414596e-09    -9.6973057e-12  2.9238299e-07   0               7.414596e-09    9.6973057e-12   3.526187e-07    -3.5993707e-06  6.4728609e-08   -5.7232813e-09  3.4111606e-10   1.4137266e-08   1.6696114e-08   -4.3629464e-09  0               7.2976231e-09   -1.6696114e-08  -4.3629464e-09  -3.4111606e-10  1.4137266e-08   -6.4728609e-08  -5.7232813e-09  4.3121382e-09   -2.1207789e-08  -1.272333e-10   7.0968277e-11   -2.2435383e-09  -1.6476569e-08  -3.1293973e-11  -8.8903125e-11  8.1346769e-09   0               -3.1293973e-11  8.8903125e-11   -2.2435383e-09  1.6476569e-08   -1.272333e-10   -7.0968277e-11  4.3121382e-09   2.1207789e-08  
13.75          5.1815224e-07   4.8027663e-06   1.0714008e-08   -2.5205836e-11  4.3043656e-07   0               1.0714008e-08   2.5205836e-11   5.1815224e-07   -4.8027663e-06  9.5587309e-08   -9.2832196e-09  5.7018669e-10   2.2584013e-08   2.4676167e-08   -7.0270886e-09  0               1.1649549e-08   -2.4676167e-08  -7.0270886e-09  -5.7018669e-10  2.2584013e-08   -9.5587309e-08  -9.2832196e-09  7.5916861e-09   -3.4595187e-08  -2.4371671e-10  1.5631013e-10   -3.9856464e-09  -2.6587608e-08  -9.5580963e-11  -1.8902699e-10  1.4381694e-08   0               -9.5580963e-11  1.8902699e-10   -3.9856464e-09  2.6587608e-08   -2.4371671e-10  -1.5631013e-10  7.5916861e-09   3.4595187e-08  
13.75          7.9156544e-07   6.6020327e-06   1.6064664e-08   -3.7564186e-11  6.5934807e-07   0               1.6064664e-08   3.7564186e-11   7.9156544e-07   -6.6020327e-06  1.4706919e-07   -1.5782338e-08  1.0366512e-09   3.8491566e-08   3.7959359e-08   -1.1920912e-08  0               1.9513688e-08   -3.7959359e-08  -1.1920912e-08  -1.0366512e-09  3.8491566e-08   -1.4706919e-07  -1.5782338e-08  1.4212151e-08   -5.9475608e-08  -4.4769978e-10  2.7779006e-10   -7.5692863e-09  -4.5818176e-08  -1.6731566e-10  -3.4989352e-10  2.7000179e-08   0               -1.6731566e-10  3.4989352e-10   -7.5692863e-09  4.5818176e-08   -4.4769978e-10  -2.7779006e-10  1.4212151e-08   5.9475608e-08  
13.75          1.2685388e-06   9.4124948e-06   2.5181143e-08   -2.6694758e-11  1.0607853e-06   0               2.5181143e-08   2.6694758e-11   1.2685388e-06   -9.4124948e-06  2.3800674e-07   -2.850641e-08   1.7086497e-09   6.7881057e-08   6.1413361e-08   -2.1511218e-08  0               3.4615782e-08   -6.1413361e-08  -2.1511218e-08  -1.7086497e-09  6.7881057e-08   -2.3800674e-07  -2.850641e-08   2.873921e-08    -1.0901702e-07  -8.3361979e-10  5.4017991e-10   -1.5176207e-08  -8.2112776e-08  -3.0763589e-10  -6.595615e-10   5.4647679e-08   0               -3.0763589e-10  6.595615e-10    -1.5176207e-08  8.2112776e-08   -8.3361979e-10  -5.4017991e-10  2.873921e-08    1.0901702e-07  
13.75          2.1578017e-06   1.4036291e-05   4.1450349e-08   -4.4397304e-12  1.8160837e-06   0               4.1450349e-08   4.4397304e-12   2.1578017e-06   -1.4036291e-05  4.1041486e-07   -5.5664241e-08  3.1768006e-09   1.3120516e-07   1.0590183e-07   -4.1760055e-08  0               6.6005159e-08   -1.0590183e-07  -4.1760055e-08  -3.1768006e-09  1.3120516e-07   -4.1041486e-07  -5.5664241e-08  6.4178316e-08   -2.1683101e-07  -1.9394224e-09  1.3246608e-09   -3.3873257e-08  -1.6169999e-07  -7.2737704e-10  -1.4981959e-09  1.2175591e-07   0               -7.2737704e-10  1.4981959e-09   -3.3873257e-08  1.6169999e-07   -1.9394224e-09  -1.3246608e-09  6.4178316e-08   2.1683101e-07  
13.75          3.962772e-06    2.2150742e-05   7.2899166e-08   4.729878e-10    3.3723677e-06   0               7.2899166e-08   -4.729878e-10   3.962772e-06    -2.2150742e-05  7.6781676e-07   -1.1976057e-07  4.6617071e-09   2.7580179e-07   1.9854077e-07   -8.9166488e-08  0               1.3774549e-07   -1.9854077e-07  -8.9166488e-08  -4.6617071e-09  2.7580179e-07   -7.6781676e-07  -1.1976057e-07  1.6402167e-07   -4.7936588e-07  -4.17459e-09    3.2305906e-09   -8.4080428e-08  -3.4890399e-07  -2.2310202e-09  -4.0266365e-09  3.0882175e-07   0               -2.2310202e-09  4.0266365e-09   -8.4080428e-08  3.4890399e-07   -4.17459e-09    -3.2305906e-09  1.6402167e-07   4.7936588e-07  
13.75          8.0480187e-06   3.7524927e-05   1.295004e-07    -1.3037582e-09  7.0175568e-06   0               1.295004e-07    1.3037582e-09   8.0480187e-06   -3.7524927e-05  1.5979211e-06   -2.9422918e-07  -1.1881277e-09  6.4751991e-07   4.137409e-07    -2.2254304e-07  0               3.2763286e-07   -4.137409e-07   -2.2254304e-07  1.1881277e-09   6.4751991e-07   -1.5979211e-06  -2.9422918e-07  5.0054742e-07   -1.2325338e-06  -2.0144864e-08  1.5697935e-08   -2.3709569e-07  -8.7254693e-07  1.2478347e-09   5.909013e-09    9.0056977e-07   0               1.2478347e-09   -5.909013e-09   -2.3709569e-07  8.7254693e-07   -2.0144864e-08  -1.5697935e-08  5.0054742e-07   1.2325338e-06  
14.166667      7.658505e-08    1.158564e-06    1.706832e-09    -3.3135721e-12  6.3242299e-08   0               1.706832e-09    3.3135721e-12   7.658505e-08    -1.158564e-06   1.4072686e-08   -8.5181968e-10  3.5638551e-11   2.1877289e-09   3.6351873e-09   -6.4870492e-10  0               1.1479544e-09   -3.6351873e-09  -6.4870492e-10  -3.5638551e-11  2.1877289e-09   -1.4072686e-08  -8.5181968e-10  4.7249097e-10   -3.1286834e-09  -1.6944197e-11  1.0729917e-11   -2.2743128e-10  -2.4745776e-09  -9.0951847e-12  -1.4187003e-11  8.64666e-10     0               -9.0951847e-12  1.4187003e-11   -2.2743128e-10  2.4745776e-09   -1.6944197e-11  -1.0729917e-11  4.7249097e-10   3.1286834e-09  
14.166667      9.9774074e-08   1.4091151e-06   2.202699e-09    -2.4798807e-12  8.2433277e-08   0               2.202699e-09    2.4798807e-12   9.9774074e-08   -1.4091151e-06  1.8307938e-08   -1.1828669e-09  5.5176815e-11   3.0198036e-09   4.7246503e-09   -9.0551797e-10  0               1.5800131e-09   -4.7246503e-09  -9.0551797e-10  -5.5176815e-11  3.0198036e-09   -1.8307938e-08  -1.1828669e-09  6.9018665e-10   -4.3515511e-09  -2.1891188e-11  1.2133741e-11   -3.407355e-10   -3.43171e-09    -5.5548921e-12  -1.4699244e-11  1.2711818e-09   0               -5.5548921e-12  1.4699244e-11   -3.407355e-10   3.43171e-09     -2.1891188e-11  -1.2133741e-11  6.9018665e-10   4.3515511e-09  
14.166667      1.3227864e-07   1.737182e-06    2.8882008e-09   -3.6157438e-12  1.0935829e-07   0               2.8882008e-09   3.6157438e-12   1.3227864e-07   -1.737182e-06   2.4260661e-08   -1.6811214e-09  8.5937012e-11   4.2619356e-09   6.2605596e-09   -1.2858217e-09  0               2.2221016e-09   -6.2605596e-09  -1.2858217e-09  -8.5937012e-11  4.2619356e-09   -2.4260661e-08  -1.6811214e-09  1.036951e-09    -6.1934202e-09  -3.1395355e-11  1.7142733e-11   -5.2262143e-10  -4.8705019e-09  -8.1005222e-12  -2.2233432e-11  1.9200536e-09   0               -8.1005222e-12  2.2233432e-11   -5.2262143e-10  4.8705019e-09   -3.1395355e-11  -1.7142733e-11  1.036951e-09    6.1934202e-09  
14.166667      1.7892849e-07   2.1750951e-06   3.8593464e-09   -6.7269277e-12  1.4804446e-07   0               3.8593464e-09   6.7269277e-12   1.7892849e-07   -2.1750951e-06  3.2837586e-08   -2.4538169e-09  1.332755e-10    6.1526841e-09   8.4758867e-09   -1.8693646e-09  0               3.2036674e-09   -8.4758867e-09  -1.8693646e-09  -1.332755e-10   6.1526841e-09   -3.2837586e-08  -2.4538169e-09  1.6063436e-09   -9.0521019e-09  -5.2601125e-11  3.1683461e-11   -8.2222857e-10  -7.0765714e-09  -1.7569023e-11  -3.8592893e-11  2.9923862e-09   0               -1.7569023e-11  3.8592893e-11   -8.2222857e-10  7.0765714e-09   -5.2601125e-11  -3.1683461e-11  1.6063436e-09   9.0521019e-09  
14.166667      2.4771728e-07   2.772563e-06    5.2812771e-09   -5.6377015e-12  2.0517839e-07   0               5.2812771e-09   5.6377015e-12   2.4771728e-07   -2.772563e-06   4.5536375e-08   -3.6742627e-09  2.1431001e-10   9.290953e-09    1.1745288e-08   -2.8113416e-09  0               4.7532804e-09   -1.1745288e-08  -2.8113416e-09  -2.1431001e-10  9.290953e-09    -4.5536375e-08  -3.6742627e-09  2.5795732e-09   -1.364461e-08   -6.8886825e-11  3.1778557e-11   -1.341273e-09   -1.0760652e-08  -1.3567647e-11  -5.0646866e-11  4.8298641e-09   0               -1.3567647e-11  5.0646866e-11   -1.341273e-09   1.0760652e-08   -6.8886825e-11  -3.1778557e-11  2.5795732e-09   1.364461e-08   
14.166667      3.5243626e-07   3.6093199e-06   7.4063555e-09   -9.0791802e-12  2.923094e-07    0               7.4063555e-09   9.0791802e-12   3.5243626e-07   -3.6093199e-06  6.5003225e-08   -5.7195198e-09  3.2166095e-10   1.415325e-08    1.6766958e-08   -4.3599004e-09  0               7.2930841e-09   -1.6766958e-08  -4.3599004e-09  -3.2166095e-10  1.415325e-08    -6.5003225e-08  -5.7195198e-09  4.3253431e-09   -2.132619e-08   -1.2752914e-10  7.120949e-11    -2.2422948e-09  -1.6544427e-08  -3.1273853e-11  -8.9103636e-11  8.1362747e-09   0               -3.1273853e-11  8.9103636e-11   -2.2422948e-09  1.6544427e-08   -1.2752914e-10  -7.120949e-11   4.3253431e-09   2.132619e-08   
14.166667      5.1784854e-07   4.8166798e-06   1.0698366e-08   -2.3911259e-11  4.3033366e-07   0               1.0698366e-08   2.3911259e-11   5.1784854e-07   -4.8166798e-06  9.6016768e-08   -9.2766947e-09  5.327521e-10    2.2609352e-08   2.4786968e-08   -7.0217501e-09  0               1.164011e-08    -2.4786968e-08  -7.0217501e-09  -5.327521e-10   2.2609352e-08   -9.6016768e-08  -9.2766947e-09  7.6184618e-09   -3.4800779e-08  -2.4432868e-10  1.5685239e-10   -3.9832934e-09  -2.6703685e-08  -9.5630884e-11  -1.8947825e-10  1.438659e-08    0               -9.5630884e-11  1.8947825e-10   -3.9832934e-09  2.6703685e-08   -2.4432868e-10  -1.5685239e-10  7.6184618e-09   3.4800779e-08  
14.166667      7.9101635e-07   6.6219106e-06   1.6032859e-08   -3.452404e-11   6.5920162e-07   0               1.6032859e-08   3.452404e-11    7.9101635e-07   -6.6219106e-06  1.4776725e-07   -1.576949e-08   9.5862073e-10   3.8532526e-08   3.8139452e-08   -1.1910673e-08  0               1.9492445e-08   -3.8139452e-08  -1.1910673e-08  -9.5862073e-10  3.8532526e-08   -1.4776725e-07  -1.576949e-08   1.426999e-08    -5.9852135e-08  -4.4879017e-10  2.7887593e-10   -7.5641838e-09  -4.6027842e-08  -1.6740402e-10  -3.5075904e-10  2.7012679e-08   0               -1.6740402e-10  3.5075904e-10   -7.5641838e-09  4.6027842e-08   -4.4879017e-10  -2.7887593e-10  1.426999e-08    5.9852135e-08  
14.166667      1.2674329e-06   9.4413752e-06   2.5110016e-08   -1.8483591e-11  1.0605759e-06   0               2.5110016e-08   1.8483591e-11   1.2674329e-06   -9.4413752e-06  2.3919047e-07   -2.8478062e-08  1.5294256e-09   6.7935818e-08   6.171866e-08    -2.1489389e-08  0               3.4560915e-08   -6.171866e-08   -2.1489389e-08  -1.5294256e-09  6.7935818e-08   -2.3919047e-07  -2.8478062e-08  2.8879007e-08   -1.0974887e-07  -8.3573228e-10  5.4235532e-10   -1.5163841e-08  -8.2507141e-08  -3.0769314e-10  -6.6107498e-10  5.4684523e-08   0               -3.0769314e-10  6.6107498e-10   -1.5163841e-08  8.2507141e-08   -8.3573228e-10  -5.4235532e-10  2.8879007e-08   1.0974887e-07  
14.166667      2.1552304e-06   1.4078131e-05   4.127103e-08    2.0043583e-11   1.8157979e-06   0               4.127103e-08    -2.0043583e-11  2.1552304e-06   -1.4078131e-05  4.125081e-07    -5.5591199e-08  2.7075307e-09   1.3124407e-07   1.0644179e-07   -4.1707432e-08  0               6.5844017e-08   -1.0644179e-07  -4.1707432e-08  -2.7075307e-09  1.3124407e-07   -4.125081e-07   -5.5591199e-08  6.4572871e-08   -2.1836272e-07  -1.9434024e-09  1.3310047e-09   -3.3834635e-08  -1.6248473e-07  -7.2809589e-10  -1.5012527e-09  1.2188756e-07   0               -7.2809589e-10  1.5012527e-09   -3.3834635e-08  1.6248473e-07   -1.9434024e-09  -1.3310047e-09  6.4572871e-08   2.1836272e-07  
14.166667      3.9554717e-06   2.220641e-05    7.2465855e-08   5.7040422e-10   3.3720058e-06   0               7.2465855e-08   -5.7040422e-10  3.9554717e-06   -2.220641e-05   7.7160326e-07   -1.1948168e-07  3.0896283e-09   2.7547812e-07   1.9960875e-07   -8.9000311e-08  0               1.3718009e-07   -1.9960875e-07  -8.9000311e-08  -3.0896283e-09  2.7547812e-07   -7.7160326e-07  -1.1948168e-07  1.6542129e-07   -4.8279943e-07  -4.1546004e-09  3.2970428e-09   -8.3970147e-08  -3.5053083e-07  -2.2752914e-09  -4.0333922e-09  3.0953742e-07   0               -2.2752914e-09  4.0333922e-09   -8.3970147e-08  3.5053083e-07   -4.1546004e-09  -3.2970428e-09  1.6542129e-07   4.8279943e-07  
14.166667      8.0219599e-06   3.7558558e-05   1.317203e-07    2.1275172e-10   7.0156527e-06   0               1.317203e-07    -2.1275172e-10  8.0219599e-06   -3.7558558e-05  1.6019914e-06   -2.9359291e-07  -8.7311453e-09  6.3805566e-07   4.1879536e-07   -2.2308785e-07  0               3.2557628e-07   -4.1879536e-07  -2.2308785e-07  8.7311453e-09   6.3805566e-07   -1.6019914e-06  -2.9359291e-07  5.0452444e-07   -1.240305e-06   -2.5557388e-08  2.0311858e-08   -2.3938533e-07  -8.7910027e-07  -4.8478364e-10  5.3602645e-09   9.0161099e-07   0               -4.8478364e-10  -5.3602645e-09  -2.3938533e-07  8.7910027e-07   -2.5557388e-08  -2.0311858e-08  5.0452444e-07   1.240305e-06   
14.583333      7.6555051e-08   1.1610477e-06   1.7061069e-09   -3.2829803e-12  6.3224048e-08   0               1.7061069e-09   3.2829803e-12   7.6555051e-08   -1.1610477e-06  1.4118052e-08   -8.5129174e-10  3.4022537e-11   2.1899095e-09   3.6469032e-09   -6.4826723e-10  0               1.1476864e-09   -3.6469032e-09  -6.4826723e-10  -3.4022537e-11  2.1899095e-09   -1.4118052e-08  -8.5129174e-10  4.7366592e-10   -3.1418829e-09  -1.6976383e-11  1.0756864e-11   -2.2727217e-10  -2.4823332e-09  -9.1053805e-12  -1.4218524e-11  8.6494358e-10   0               -9.1053805e-12  1.4218524e-11   -2.2727217e-10  2.4823332e-09   -1.6976383e-11  -1.0756864e-11  4.7366592e-10   3.1418829e-09  
14.583333      9.9733802e-08   1.4122843e-06   2.2016064e-09   -2.4232123e-12  8.2409967e-08   0               2.2016064e-09   2.4232123e-12   9.9733802e-08   -1.4122843e-06  1.8369983e-08   -1.1821381e-09  5.2704997e-11   3.0229309e-09   4.7406644e-09   -9.0492553e-10  0               1.5795823e-09   -4.7406644e-09  -9.0492553e-10  -5.2704997e-11  3.0229309e-09   -1.8369983e-08  -1.1821381e-09  6.9178806e-10   -4.3708655e-09  -2.1933521e-11  1.2168875e-11   -3.4053677e-10  -3.4430098e-09  -5.5550362e-12  -1.4727432e-11  1.2713058e-09   0               -5.5550362e-12  1.4727432e-11   -3.4053677e-10  3.4430098e-09   -2.1933521e-11  -1.2168875e-11  6.9178806e-10   4.3708655e-09  
14.583333      1.3222313e-07   1.7412862e-06   2.8864877e-09   -3.5191403e-12  1.0932812e-07   0               2.8864877e-09   3.5191403e-12   1.3222313e-07   -1.7412862e-06  2.4347259e-08   -1.6801679e-09  8.2032801e-11   4.2664999e-09   6.2829097e-09   -1.2850414e-09  0               2.2213753e-09   -6.2829097e-09  -1.2850414e-09  -8.2032801e-11  4.2664999e-09   -2.4347259e-08  -1.6801679e-09  1.0395592e-09   -6.2223878e-09  -3.1457507e-11  1.7194611e-11   -5.2236704e-10  -4.8873913e-09  -8.0996553e-12  -2.2274693e-11  1.9203946e-09   0               -8.0996553e-12  2.2274693e-11   -5.2236704e-10  4.8873913e-09   -3.1457507e-11  -1.7194611e-11  1.0395592e-09   6.2223878e-09  
14.583333      1.7884924e-07   2.180498e-06    3.8565519e-09   -6.561876e-12   1.4800469e-07   0               3.8565519e-09   6.561876e-12    1.7884924e-07   -2.180498e-06   3.2961266e-08   -2.4524843e-09  1.2686508e-10   6.1594556e-09   8.5078089e-09   -1.8682569e-09  0               3.202393e-09    -8.5078089e-09  -1.8682569e-09  -1.2686508e-10  6.1594556e-09   -3.2961266e-08  -2.4524843e-09  1.6106401e-09   -9.0968037e-09  -5.2713791e-11  3.1780512e-11   -8.2183581e-10  -7.1024754e-09  -1.7576154e-11  -3.8689065e-11  2.9929311e-09   0               -1.7576154e-11  3.8689065e-11   -8.2183581e-10  7.1024754e-09   -5.2713791e-11  -3.1780512e-11  1.6106401e-09   9.0968037e-09  
14.583333      2.4759939e-07   2.7798051e-06   5.2765523e-09   -5.3178073e-12  2.0512493e-07   0               5.2765523e-09   5.3178073e-12   2.4759939e-07   -2.7798051e-06  4.5717648e-08   -3.6719242e-09  2.0327489e-10   9.3014924e-09   1.1792054e-08   -2.8094592e-09  0               4.7509212e-09   -1.1792054e-08  -2.8094592e-09  -2.0327489e-10  9.3014924e-09   -4.5717648e-08  -3.6719242e-09  2.5875211e-09   -1.3715907e-08  -6.9032314e-11  3.1895424e-11   -1.3405887e-09  -1.0802104e-08  -1.3544048e-11  -5.0789618e-11  4.8316124e-09   0               -1.3544048e-11  5.0789618e-11   -1.3405887e-09  1.0802104e-08   -6.9032314e-11  -3.1895424e-11  2.5875211e-09   1.3715907e-08  
14.583333      3.5225176e-07   3.6192215e-06   7.3979215e-09   -8.441813e-12   2.9223627e-07   0               7.3979215e-09   8.441813e-12    3.5225176e-07   -3.6192215e-06  6.5276974e-08   -5.7157239e-09  3.0167708e-10   1.4169003e-08   1.683758e-08    -4.3568395e-09  0               7.2884121e-09   -1.683758e-08   -4.3568395e-09  -3.0167708e-10  1.4169003e-08   -6.5276974e-08  -5.7157239e-09  4.339048e-09    -2.1444329e-08  -1.2782198e-10  7.1456182e-11   -2.2410645e-09  -1.6612069e-08  -3.1255693e-11  -8.9310337e-11  8.1381131e-09   0               -3.1255693e-11  8.9310337e-11   -2.2410645e-09  1.6612069e-08   -1.2782198e-10  -7.1456182e-11  4.339048e-09    2.1444329e-08  
